loan_id,customer_id,loan_amount,interest_rate,loan_term_months,loan_type,loan_purpose,application_date,approval_status,loan_status
14667,7274,3098878,9.2,60,Business Loan,Travel,2023-06-26,Approved,Active
14668,7275,907328,16.89,24,Personal Loan,Medical,2024-12-22,Rejected,Not Issued
14669,7275,1359912,16.28,60,Education Loan,Education,2023-01-12,Rejected,Not Issued
14670,7276,238318,14.26,84,Home Loan,Medical,2024-06-24,Rejected,Not Issued
14671,7276,3037667,15.22,60,Education Loan,Home Purchase,2025-11-29,Rejected,Not Issued
14672,7276,3954820,13.64,24,Education Loan,Home Purchase,2025-11-13,Rejected,Not Issued
14673,7277,558177,15.65,120,Car Loan,Medical,2024-08-05,Pending,Not Issued
14674,7277,184137,16.65,84,Home Loan,Business Expansion,2026-04-02,Rejected,Not Issued
14675,7277,1382089,15.01,48,Personal Loan,Medical,2025-11-16,Pending,Not Issued
14676,7278,638093,15.55,36,Business Loan,Vehicle,2023-11-08,Pending,Not Issued
14677,7278,298564,15.63,120,Education Loan,Wedding,2022-12-26,Pending,Not Issued
14678,7278,2329059,15.43,84,Business Loan,Travel,2024-11-22,Rejected,Not Issued
14679,7279,2653142,9.84,48,Business Loan,Home Purchase,2024-03-29,Approved,Active
14680,7279,2669189,9.08,36,Home Loan,Wedding,2025-05-29,Pending,Not Issued
14681,7280,61409,14.87,24,Personal Loan,Education,2024-02-09,Rejected,Not Issued
14682,7280,2473549,13.93,24,Personal Loan,Home Purchase,2024-12-20,Rejected,Not Issued
14683,7280,1514350,13.62,48,Business Loan,Education,2024-10-11,Pending,Not Issued
14684,7281,1377426,7.85,84,Education Loan,Vehicle,2023-07-10,Approved,Active
14685,7281,1390957,7.67,60,Business Loan,Wedding,2025-09-10,Approved,Active
14686,7282,3050598,8.97,12,Personal Loan,Medical,2025-04-30,Approved,Closed
14687,7282,3551081,7.64,48,Business Loan,Education,2025-10-12,Approved,Active
14688,7283,986119,12.72,120,Personal Loan,Vehicle,2025-03-12,Rejected,Not Issued
14689,7283,2943325,13.99,12,Home Loan,Home Purchase,2024-03-16,Rejected,Not Issued
14690,7284,3382678,8.03,36,Personal Loan,Medical,2025-05-11,Approved,Closed
14691,7285,1184828,14.56,48,Personal Loan,Wedding,2023-09-16,Approved,Active
14692,7285,4748450,16.63,12,Personal Loan,Business Expansion,2023-08-06,Pending,Not Issued
14693,7286,63287,17.49,12,Business Loan,Education,2023-01-05,Rejected,Not Issued
14694,7287,1285097,12.6,12,Education Loan,Wedding,2025-02-15,Pending,Not Issued
14695,7287,945279,13.01,60,Car Loan,Vehicle,2024-03-03,Approved,Active
14696,7288,2909420,15.35,120,Business Loan,Home Purchase,2025-07-02,Rejected,Not Issued
14697,7289,2780165,11.28,84,Education Loan,Business Expansion,2024-05-21,Pending,Not Issued
14698,7290,2817136,14.93,60,Education Loan,Home Purchase,2026-06-13,Rejected,Not Issued
14699,7291,200096,16.73,36,Car Loan,Wedding,2025-02-06,Pending,Not Issued
14700,7291,237937,12.35,84,Education Loan,Wedding,2024-10-03,Pending,Not Issued
14701,7291,425095,13.68,84,Education Loan,Medical,2022-12-12,Pending,Not Issued
14702,7292,3828560,7.22,120,Business Loan,Medical,2023-05-31,Approved,Active
14703,7292,3366089,7.7,84,Personal Loan,Education,2024-10-26,Approved,Closed
14704,7293,1123581,14.84,24,Car Loan,Wedding,2025-09-01,Rejected,Not Issued
14705,7294,1725112,14.05,36,Car Loan,Medical,2023-08-11,Pending,Not Issued
14706,7294,518365,16.39,120,Education Loan,Medical,2022-09-14,Pending,Not Issued
14707,7294,2696047,14.62,24,Business Loan,Travel,2025-01-20,Rejected,Not Issued
14708,7295,628149,9.11,48,Education Loan,Medical,2024-09-17,Approved,Active
14709,7295,2654382,11.99,36,Car Loan,Home Purchase,2026-01-22,Approved,Active
14710,7296,2648704,7.57,12,Education Loan,Home Purchase,2023-01-17,Approved,Active
14711,7296,1195085,8.3,60,Personal Loan,Travel,2023-10-16,Approved,Closed
14712,7297,4906289,7.87,60,Car Loan,Wedding,2026-06-09,Approved,Active
14713,7297,1450664,8.97,24,Business Loan,Vehicle,2023-07-24,Approved,Active
14714,7297,4557992,7.15,36,Business Loan,Medical,2024-09-29,Approved,Active
14715,7298,2872123,12.52,48,Business Loan,Business Expansion,2026-02-25,Pending,Not Issued
14716,7298,4632853,17.31,84,Car Loan,Business Expansion,2023-07-19,Approved,Active
14717,7299,2791190,7.83,36,Business Loan,Education,2024-08-06,Approved,Default
14718,7299,1524270,8.52,12,Business Loan,Business Expansion,2023-08-05,Approved,Active
14719,7299,1147375,7.9,84,Business Loan,Education,2026-06-10,Approved,Active
14720,7300,77878,17.28,60,Car Loan,Home Purchase,2023-07-30,Rejected,Not Issued
14721,7300,95036,13.63,12,Home Loan,Home Purchase,2025-08-12,Pending,Not Issued
14722,7301,3968059,14.58,36,Personal Loan,Vehicle,2025-02-15,Rejected,Not Issued
14723,7302,831261,16.09,60,Home Loan,Wedding,2024-08-30,Rejected,Not Issued
14724,7302,2919723,16.33,60,Education Loan,Education,2024-11-26,Pending,Not Issued
14725,7303,530516,16.46,36,Education Loan,Business Expansion,2024-09-22,Pending,Not Issued
14726,7303,337945,12.0,84,Car Loan,Education,2025-03-14,Pending,Not Issued
14727,7304,1344335,15.51,36,Home Loan,Medical,2023-04-29,Rejected,Not Issued
14728,7304,2018792,15.01,48,Business Loan,Medical,2024-03-03,Pending,Not Issued
14729,7304,153058,17.37,12,Car Loan,Business Expansion,2026-03-04,Rejected,Not Issued
14730,7305,4267971,16.46,36,Car Loan,Business Expansion,2023-03-26,Rejected,Not Issued
14731,7305,3472827,13.8,36,Home Loan,Wedding,2025-09-10,Rejected,Not Issued
14732,7306,1661414,15.95,36,Home Loan,Home Purchase,2022-07-22,Rejected,Not Issued
14733,7306,132987,17.29,12,Personal Loan,Travel,2026-02-20,Pending,Not Issued
14734,7307,1161562,7.71,12,Business Loan,Home Purchase,2025-04-17,Approved,Closed
14735,7308,165430,13.33,60,Home Loan,Wedding,2023-04-17,Pending,Not Issued
14736,7308,3635696,14.75,60,Car Loan,Education,2024-12-09,Rejected,Not Issued
14737,7309,451072,12.21,12,Home Loan,Home Purchase,2023-07-19,Pending,Not Issued
14738,7310,346790,17.9,120,Home Loan,Wedding,2026-06-08,Pending,Not Issued
14739,7311,4720620,9.79,36,Education Loan,Medical,2024-09-24,Pending,Not Issued
14740,7311,4720196,9.12,84,Car Loan,Business Expansion,2024-07-04,Pending,Not Issued
14741,7311,521994,11.64,84,Home Loan,Business Expansion,2024-02-13,Approved,Active
14742,7312,3819357,8.17,84,Car Loan,Business Expansion,2026-02-01,Approved,Closed
14743,7312,1625230,7.72,36,Personal Loan,Business Expansion,2024-02-11,Approved,Active
14744,7312,148751,7.53,120,Car Loan,Business Expansion,2024-11-14,Approved,Active
14745,7313,4816378,10.96,24,Business Loan,Education,2025-10-29,Approved,Active
14746,7314,4122721,11.36,120,Car Loan,Business Expansion,2026-02-03,Approved,Active
14747,7314,3085748,10.48,60,Car Loan,Business Expansion,2022-08-06,Approved,Active
14748,7314,3227320,9.08,12,Personal Loan,Wedding,2026-03-05,Approved,Active
14749,7315,2046475,14.74,120,Home Loan,Vehicle,2025-04-21,Pending,Not Issued
14750,7315,1285545,17.45,120,Car Loan,Travel,2023-05-29,Pending,Not Issued
14751,7316,1508390,11.4,84,Home Loan,Medical,2022-11-30,Pending,Not Issued
14752,7316,1371801,10.3,60,Personal Loan,Business Expansion,2024-09-03,Pending,Not Issued
14753,7317,3819179,10.74,120,Education Loan,Wedding,2022-07-19,Approved,Active
14754,7317,4643460,9.26,84,Car Loan,Travel,2022-09-24,Approved,Closed
14755,7317,3509762,9.03,48,Car Loan,Medical,2024-08-19,Approved,Active
14756,7318,3880090,9.99,120,Business Loan,Business Expansion,2024-10-24,Approved,Closed
14757,7318,4660244,10.96,120,Car Loan,Education,2026-05-08,Approved,Active
14758,7319,1135567,14.04,12,Home Loan,Wedding,2023-08-12,Rejected,Not Issued
14759,7320,1690465,10.7,12,Car Loan,Travel,2024-05-02,Approved,Closed
14760,7320,3970215,10.92,36,Car Loan,Medical,2023-10-30,Approved,Closed
14761,7320,2406202,9.19,48,Home Loan,Wedding,2026-05-26,Approved,Closed
14762,7321,1713369,13.05,84,Personal Loan,Medical,2026-03-22,Rejected,Not Issued
14763,7322,1417908,15.48,120,Education Loan,Travel,2024-01-15,Rejected,Not Issued
14764,7322,396544,15.13,48,Personal Loan,Business Expansion,2024-11-06,Rejected,Not Issued
14765,7322,569238,15.09,24,Business Loan,Vehicle,2025-12-25,Rejected,Not Issued
14766,7323,2310661,17.21,60,Business Loan,Business Expansion,2026-04-09,Rejected,Not Issued
14767,7324,682732,14.54,24,Home Loan,Wedding,2022-08-11,Pending,Not Issued
14768,7324,636476,14.56,120,Business Loan,Medical,2022-11-29,Pending,Not Issued
14769,7324,2450113,17.15,120,Business Loan,Travel,2025-05-10,Pending,Not Issued
14770,7325,3774193,7.08,84,Car Loan,Business Expansion,2024-03-20,Approved,Active
14771,7325,1944493,7.56,12,Business Loan,Home Purchase,2026-01-25,Approved,Default
14772,7326,2442959,16.8,120,Education Loan,Education,2024-05-02,Rejected,Not Issued
14773,7327,4475064,10.51,12,Car Loan,Business Expansion,2023-03-18,Approved,Closed
14774,7328,3670261,10.02,48,Education Loan,Business Expansion,2025-09-30,Approved,Default
14775,7328,185325,10.83,84,Education Loan,Travel,2025-04-03,Pending,Not Issued
14776,7329,1374705,12.72,12,Business Loan,Travel,2024-06-05,Pending,Not Issued
14777,7329,3120543,15.1,36,Home Loan,Wedding,2023-11-12,Rejected,Not Issued
14778,7330,1827061,10.3,36,Personal Loan,Wedding,2025-05-01,Pending,Not Issued
14779,7330,459492,10.72,60,Home Loan,Business Expansion,2026-06-10,Approved,Default
14780,7330,2001893,11.05,48,Home Loan,Wedding,2024-07-28,Approved,Active
14781,7331,4779960,9.94,48,Business Loan,Travel,2024-11-05,Approved,Active
14782,7331,3125076,11.63,24,Home Loan,Education,2022-08-03,Approved,Active
14783,7332,136512,17.3,12,Education Loan,Education,2024-03-01,Pending,Not Issued
14784,7332,386706,17.38,36,Personal Loan,Vehicle,2024-01-09,Pending,Not Issued
14785,7333,1418319,8.87,120,Education Loan,Vehicle,2025-08-01,Approved,Active
14786,7334,3198811,17.38,120,Education Loan,Wedding,2024-05-01,Pending,Not Issued
14787,7335,2771174,8.24,120,Business Loan,Home Purchase,2024-12-17,Approved,Active
14788,7335,531566,8.58,12,Business Loan,Home Purchase,2023-05-04,Approved,Active
14789,7336,2281157,10.71,12,Business Loan,Medical,2025-03-31,Pending,Not Issued
14790,7336,964561,10.23,48,Business Loan,Medical,2025-07-10,Pending,Not Issued
14791,7336,4684945,9.74,48,Business Loan,Education,2023-01-18,Approved,Active
14792,7337,71376,13.6,36,Personal Loan,Wedding,2025-05-07,Rejected,Not Issued
14793,7337,353992,14.21,60,Business Loan,Business Expansion,2026-01-22,Pending,Not Issued
14794,7338,1133098,9.01,24,Car Loan,Medical,2023-06-27,Approved,Closed
14795,7339,1794655,17.58,12,Home Loan,Education,2024-11-29,Pending,Not Issued
14796,7339,1838444,14.85,60,Personal Loan,Vehicle,2023-02-15,Rejected,Not Issued
14797,7339,1340450,16.98,60,Business Loan,Business Expansion,2026-07-12,Pending,Not Issued
14798,7340,1345263,12.04,36,Personal Loan,Education,2025-02-16,Rejected,Not Issued
14799,7340,897760,14.68,24,Business Loan,Home Purchase,2025-03-09,Pending,Not Issued
14800,7340,274169,17.86,12,Education Loan,Medical,2024-03-21,Pending,Not Issued
14801,7341,3335313,17.91,60,Education Loan,Vehicle,2025-09-12,Rejected,Not Issued
14802,7341,661102,17.76,12,Education Loan,Medical,2023-09-08,Rejected,Not Issued
14803,7342,1808452,9.16,120,Personal Loan,Travel,2022-07-18,Pending,Not Issued
14804,7342,2256860,11.46,12,Home Loan,Home Purchase,2026-02-07,Approved,Closed
14805,7343,389727,16.04,84,Education Loan,Vehicle,2025-07-15,Pending,Not Issued
14806,7343,1346591,16.64,24,Home Loan,Vehicle,2026-04-12,Rejected,Not Issued
14807,7344,1425116,14.52,60,Home Loan,Education,2024-11-30,Rejected,Not Issued
14808,7344,1887629,12.04,48,Business Loan,Travel,2023-10-22,Rejected,Not Issued
14809,7344,314567,12.11,36,Business Loan,Home Purchase,2025-07-21,Rejected,Not Issued
14810,7345,481393,13.31,36,Personal Loan,Vehicle,2026-01-05,Pending,Not Issued
14811,7345,478449,16.18,84,Car Loan,Vehicle,2022-07-30,Pending,Not Issued
14812,7346,2084593,14.83,60,Personal Loan,Education,2022-11-19,Rejected,Not Issued
14813,7347,1945135,13.02,84,Business Loan,Travel,2023-04-13,Rejected,Not Issued
14814,7347,1653322,14.88,12,Car Loan,Medical,2023-03-26,Pending,Not Issued
14815,7348,3395124,16.19,48,Business Loan,Wedding,2023-05-09,Pending,Not Issued
14816,7348,749528,13.06,84,Business Loan,Education,2026-05-10,Pending,Not Issued
14817,7349,3288879,7.31,120,Business Loan,Travel,2023-05-11,Approved,Active
14818,7350,3398700,14.79,36,Business Loan,Business Expansion,2026-03-17,Rejected,Not Issued
14819,7351,128395,16.12,24,Education Loan,Vehicle,2024-09-01,Rejected,Not Issued
14820,7351,143235,17.71,36,Personal Loan,Wedding,2024-06-30,Pending,Not Issued
14821,7352,4379735,7.36,48,Personal Loan,Vehicle,2023-07-25,Approved,Active
14822,7353,79801,9.73,84,Home Loan,Travel,2023-04-19,Pending,Not Issued
14823,7353,4283456,11.61,24,Home Loan,Travel,2024-08-06,Pending,Not Issued
14824,7353,4053631,10.2,60,Education Loan,Home Purchase,2022-10-19,Pending,Not Issued
14825,7354,2865080,13.01,48,Education Loan,Travel,2022-09-27,Pending,Not Issued
14826,7355,1211196,12.67,84,Personal Loan,Wedding,2025-07-21,Rejected,Not Issued
14827,7355,1537325,15.54,84,Education Loan,Home Purchase,2024-01-10,Pending,Not Issued
14828,7355,159135,15.43,60,Home Loan,Medical,2024-05-03,Pending,Not Issued
14829,7356,1240101,12.09,36,Home Loan,Vehicle,2023-07-22,Pending,Not Issued
14830,7356,2411156,15.59,24,Personal Loan,Travel,2024-01-06,Rejected,Not Issued
14831,7357,2178095,10.45,60,Business Loan,Vehicle,2026-05-24,Approved,Closed
14832,7357,4237472,10.02,120,Business Loan,Vehicle,2023-02-14,Approved,Active
14833,7357,2537865,11.38,24,Business Loan,Wedding,2024-11-15,Approved,Active
14834,7358,273070,12.54,36,Education Loan,Business Expansion,2023-07-06,Pending,Not Issued
14835,7358,725648,15.58,36,Car Loan,Medical,2023-08-18,Pending,Not Issued
14836,7359,4015196,8.39,36,Car Loan,Business Expansion,2026-05-08,Approved,Active
14837,7359,2501772,7.04,120,Car Loan,Medical,2024-10-22,Approved,Active
14838,7360,978111,15.23,48,Business Loan,Medical,2023-03-07,Pending,Not Issued
14839,7361,4642935,11.95,36,Car Loan,Vehicle,2024-03-26,Approved,Active
14840,7361,3317405,10.29,12,Car Loan,Medical,2023-05-29,Approved,Active
14841,7361,2048090,9.64,36,Car Loan,Education,2026-06-10,Approved,Active
14842,7362,2245220,13.31,48,Car Loan,Medical,2024-01-26,Pending,Not Issued
14843,7362,700971,15.3,24,Car Loan,Home Purchase,2026-01-21,Rejected,Not Issued
14844,7362,1884791,13.22,48,Personal Loan,Vehicle,2022-12-03,Rejected,Not Issued
14845,7363,532986,17.65,24,Education Loan,Medical,2022-12-02,Rejected,Not Issued
14846,7364,884079,15.7,12,Education Loan,Travel,2024-05-03,Approved,Active
14847,7364,4360597,13.46,12,Business Loan,Medical,2023-10-30,Pending,Not Issued
14848,7364,2015215,14.82,60,Education Loan,Travel,2025-01-07,Pending,Not Issued
14849,7365,1028262,17.31,120,Home Loan,Medical,2023-10-18,Pending,Not Issued
14850,7366,81575,12.71,36,Home Loan,Travel,2025-07-24,Rejected,Not Issued
14851,7367,1931180,16.98,36,Business Loan,Business Expansion,2024-06-30,Rejected,Not Issued
14852,7368,1346247,14.19,24,Car Loan,Education,2024-02-26,Pending,Not Issued
14853,7368,3799658,17.67,120,Business Loan,Medical,2023-09-26,Approved,Active
14854,7369,731831,13.39,24,Personal Loan,Education,2025-07-02,Rejected,Not Issued
14855,7370,2763714,8.96,12,Education Loan,Medical,2024-03-11,Approved,Closed
14856,7370,1327266,7.4,12,Car Loan,Business Expansion,2024-09-30,Approved,Default
14857,7370,1969281,7.1,120,Personal Loan,Business Expansion,2024-11-08,Approved,Active
14858,7371,1776655,16.96,60,Home Loan,Home Purchase,2026-03-24,Pending,Not Issued
14859,7371,2557234,12.43,24,Business Loan,Education,2024-01-28,Rejected,Not Issued
14860,7371,1521111,15.24,36,Home Loan,Business Expansion,2024-11-01,Rejected,Not Issued
14861,7372,858723,12.77,48,Education Loan,Medical,2025-02-05,Pending,Not Issued
14862,7373,629575,15.47,12,Car Loan,Business Expansion,2022-10-20,Pending,Not Issued
14863,7374,239611,9.79,12,Business Loan,Home Purchase,2023-08-22,Approved,Active
14864,7374,1198488,9.77,48,Home Loan,Education,2025-08-27,Approved,Closed
14865,7375,900612,11.78,36,Business Loan,Wedding,2024-06-26,Pending,Not Issued
14866,7376,595208,11.25,12,Home Loan,Education,2024-07-03,Approved,Active
14867,7376,518816,9.82,84,Education Loan,Wedding,2026-01-23,Pending,Not Issued
14868,7376,4657574,10.04,84,Personal Loan,Medical,2026-04-19,Approved,Closed
14869,7377,1718702,14.49,120,Education Loan,Travel,2024-12-17,Rejected,Not Issued
14870,7378,495756,14.3,60,Education Loan,Vehicle,2024-02-09,Pending,Not Issued
14871,7378,2147744,13.64,24,Home Loan,Business Expansion,2025-11-23,Pending,Not Issued
14872,7379,2086728,15.41,120,Car Loan,Vehicle,2026-07-16,Rejected,Not Issued
14873,7379,157561,16.88,84,Home Loan,Vehicle,2024-02-24,Pending,Not Issued
14874,7380,3017983,15.44,36,Home Loan,Vehicle,2026-06-24,Pending,Not Issued
14875,7380,813846,17.26,36,Education Loan,Travel,2023-05-19,Rejected,Not Issued
14876,7380,1316784,12.44,36,Education Loan,Education,2026-05-06,Pending,Not Issued
14877,7381,1751273,16.89,48,Home Loan,Home Purchase,2024-01-18,Pending,Not Issued
14878,7381,1236273,17.59,84,Personal Loan,Travel,2023-01-22,Pending,Not Issued
14879,7381,827550,12.87,48,Car Loan,Home Purchase,2025-02-12,Rejected,Not Issued
14880,7382,332018,15.48,12,Car Loan,Business Expansion,2024-08-19,Approved,Active
14881,7382,1349431,16.81,120,Personal Loan,Education,2023-01-15,Approved,Closed
14882,7383,4543611,7.65,120,Business Loan,Medical,2023-08-20,Approved,Active
14883,7383,2631677,7.4,24,Personal Loan,Travel,2025-10-11,Approved,Closed
14884,7383,1647857,8.86,24,Personal Loan,Business Expansion,2023-02-25,Approved,Active
14885,7384,1812087,14.51,24,Home Loan,Business Expansion,2025-04-11,Rejected,Not Issued
14886,7384,1271963,16.8,60,Business Loan,Wedding,2025-04-09,Rejected,Not Issued
14887,7385,2378583,13.22,36,Business Loan,Medical,2025-05-11,Rejected,Not Issued
14888,7385,2154301,17.88,24,Personal Loan,Wedding,2023-12-05,Rejected,Not Issued
14889,7385,1017226,17.58,60,Car Loan,Medical,2025-04-08,Pending,Not Issued
14890,7386,3371104,15.45,48,Personal Loan,Travel,2022-08-15,Pending,Not Issued
14891,7386,129194,12.63,120,Business Loan,Wedding,2026-04-23,Approved,Closed
14892,7387,731877,16.59,48,Education Loan,Vehicle,2024-03-13,Pending,Not Issued
14893,7388,853084,14.46,12,Business Loan,Education,2023-03-13,Pending,Not Issued
14894,7389,1903706,11.62,48,Business Loan,Travel,2024-02-07,Approved,Active
14895,7390,76736,7.44,36,Personal Loan,Travel,2025-12-07,Approved,Active
14896,7390,4210213,7.31,36,Education Loan,Travel,2022-08-28,Approved,Closed
14897,7390,4428428,8.62,12,Home Loan,Medical,2024-11-10,Approved,Default
14898,7391,2037084,13.0,120,Business Loan,Travel,2025-06-29,Rejected,Not Issued
14899,7392,1570968,10.99,48,Home Loan,Home Purchase,2024-03-14,Approved,Active
14900,7392,268973,10.96,84,Business Loan,Home Purchase,2025-12-22,Approved,Active
14901,7393,3968008,17.33,84,Home Loan,Education,2025-06-06,Approved,Closed
14902,7393,2101262,12.79,84,Business Loan,Home Purchase,2026-07-01,Pending,Not Issued
14903,7394,3231592,8.38,60,Car Loan,Business Expansion,2025-12-04,Approved,Active
14904,7395,2506999,17.78,12,Business Loan,Education,2024-03-15,Rejected,Not Issued
14905,7395,2314719,13.28,36,Education Loan,Home Purchase,2024-08-12,Rejected,Not Issued
14906,7395,3572708,12.27,60,Education Loan,Vehicle,2025-04-01,Rejected,Not Issued
14907,7396,4765034,8.66,48,Car Loan,Vehicle,2024-09-26,Approved,Active
14908,7397,235153,12.74,84,Business Loan,Business Expansion,2025-10-20,Rejected,Not Issued
